Probe Name,logged_at,voltage_1,voltage_2,moisture,moisture_1,moisture_2,moisture_3,moisture_4,moisture_5,moisture_6,moisture_7,moisture_8,moisture_9,moisture_10,moisture_11,moisture_12,moisture_13,moisture_14,moisture_15,salinity_1,salinity_2,salinity_3,salinity_4,salinity_5,salinity_6,salinity_7,salinity_8,salinity_9,salinity_10,salinity_11,salinity_12,salinity_13,salinity_14,salinity_15,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,temperature_10,temperature_11,temperature_12,temperature_13,temperature_14,temperature_15
110027923,2023-09-25T00:00:05-04:00,4.050,,64.588,9.297,13.747,7.819,7.677,14.452,11.596,,,,,,,,,,1254.272,1422.510,1321.215,1494.779,1396.849,1294.894,,,,,,,,,,26.197,26.622,27.261,27.904,27.824,27.756,,,,,,,,,
110027923,2023-09-25T00:30:05-04:00,4.060,,64.532,9.300,13.747,7.810,7.670,14.433,11.572,,,,,,,,,,1252.141,1421.714,1319.087,1494.806,1396.860,1295.904,,,,,,,,,,26.112,26.597,27.221,27.884,27.804,27.777,,,,,,,,,
110027923,2023-09-25T01:00:05-04:00,4.050,,64.519,9.305,13.740,7.822,7.663,14.429,11.560,,,,,,,,,,1250.865,1421.060,1318.130,1493.977,1397.085,1295.928,,,,,,,,,,25.932,26.571,27.118,27.884,27.763,27.777,,,,,,,,,
110027923,2023-09-25T01:30:05-04:00,4.050,,64.487,9.295,13.757,7.812,7.656,14.422,11.545,,,,,,,,,,1248.538,1420.236,1317.517,1492.733,1396.052,1296.372,,,,,,,,,,25.827,26.442,26.995,27.858,27.783,27.756,,,,,,,,,
110027923,2023-09-25T02:00:05-04:00,4.040,,52.938,9.305,13.760,7.812,7.654,14.407,11.530,,,,,,,,,,1246.411,1419.512,1316.561,1492.758,1396.504,1296.664,,,,,,,,,,25.741,26.390,27.014,27.904,27.824,27.756,,,,,,,,,
110027923,2023-09-25T02:30:05-04:00,4.060,,52.903,9.308,13.750,7.810,7.644,14.391,11.527,,,,,,,,,,1248.156,1419.654,1315.777,1492.148,1396.288,1296.809,,,,,,,,,,25.741,26.390,27.074,27.825,27.845,27.777,,,,,,,,,
110027923,2023-09-25T03:00:05-04:00,4.040,,52.929,9.295,13.778,7.819,7.646,14.391,11.518,,,,,,,,,,1248.453,1418.859,1314.480,1490.881,1395.922,1297.776,,,,,,,,,,25.762,26.209,26.957,27.746,27.783,27.756,,,,,,,,,
110027923,2023-09-25T03:30:05-04:00,4.050,,60.740,17.012,13.864,7.822,7.651,14.391,11.512,,,,,,,,,,1146.063,1425.408,1319.528,1494.247,1404.634,1307.790,,,,,,,,,,25.418,26.184,26.887,27.772,27.783,27.783,,,,,,,,,
110027923,2023-09-25T04:00:05-04:00,4.030,,59.991,16.276,13.878,7.819,7.642,14.376,11.512,,,,,,,,,,1171.058,1425.663,1317.748,1493.416,1403.745,1307.383,,,,,,,,,,25.359,26.184,26.847,27.693,27.686,27.798,,,,,,,,,
110027923,2023-09-25T04:30:05-04:00,4.050,,59.603,15.867,13.912,7.817,7.635,14.372,11.521,,,,,,,,,,1182.392,1425.130,1316.792,1492.171,1403.226,1307.357,,,,,,,,,,25.297,25.977,26.847,27.693,27.665,27.777,,,,,,,,,
110027923,2023-09-25T05:00:05-04:00,4.060,,59.307,15.534,13.933,7.819,7.630,14.391,11.536,,,,,,,,,,1186.472,1425.426,1316.009,1491.560,1402.717,1306.641,,,,,,,,,,25.259,25.977,26.836,27.693,27.630,27.777,,,,,,,,,
110027923,2023-09-25T05:30:05-04:00,4.040,,59.093,15.282,13.978,7.826,7.623,14.384,11.545,,,,,,,,,,1187.708,1425.689,1314.711,1490.948,1402.490,1307.047,,,,,,,,,,25.127,25.926,26.686,27.620,27.712,27.756,,,,,,,,,
110027923,2023-09-25T06:00:05-04:00,4.030,,58.997,15.110,14.052,7.828,7.623,14.384,11.536,,,,,,,,,,1187.990,1425.303,1314.406,1489.246,1401.895,1306.329,,,,,,,,,,25.127,25.771,26.681,27.561,27.618,27.777,,,,,,,,,
110027923,2023-09-25T06:30:05-04:00,4.040,,58.925,14.964,14.125,7.826,7.630,14.380,11.560,,,,,,,,,,1188.977,1425.529,1313.244,1488.201,1402.047,1305.890,,,,,,,,,,24.989,25.771,26.681,27.509,27.591,27.756,,,,,,,,,
110027923,2023-09-25T07:00:05-04:00,4.060,,58.835,14.801,14.202,7.833,7.623,14.376,11.563,,,,,,,,,,1187.451,1425.536,1312.863,1486.938,1401.528,1305.204,,,,,,,,,,24.936,25.771,26.635,27.509,27.550,27.732,,,,,,,,,
110027923,2023-09-25T07:30:05-04:00,4.030,,58.788,14.661,14.290,7.847,7.618,14.372,11.551,,,,,,,,,,1188.587,1425.721,1312.520,1486.329,1401.830,1305.362,,,,,,,,,,24.910,25.719,26.414,27.482,27.612,27.777,,,,,,,,,
110027923,2023-09-25T08:00:05-04:00,4.070,,58.769,14.550,14.382,7.867,7.613,14.357,11.551,,,,,,,,,,1188.799,1426.154,1311.492,1486.980,1401.462,1306.485,,,,,,,,,,24.915,25.590,26.434,27.482,27.612,27.839,,,,,,,,,
110027923,2023-09-25T08:30:05-04:00,4.040,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,162.679,181.418,191.526,197.715,168.312,178.534,,,,,,,,,,23.004,22.632,22.711,23.652,23.464,23.647,,,,,,,,,
110027923,2023-09-25T09:00:05-04:00,3.960,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,178.822,179.565,193.300,184.201,163.049,181.802,,,,,,,,,,25.509,24.779,23.621,24.317,24.684,25.550,,,,,,,,,
110027923,2023-09-25T09:30:05-04:00,3.980,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,179.898,187.428,198.056,188.743,170.611,191.301,,,,,,,,,,27.089,26.184,25.441,26.005,26.360,26.520,,,,,,,,,
110027923,2023-09-25T10:00:05-04:00,3.970,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,183.355,190.560,201.450,193.102,174.539,193.595,,,,,,,,,,28.796,28.144,27.247,27.884,28.228,28.398,,,,,,,,,
110027923,2023-09-25T10:30:05-04:00,4.000,,0.002,0.000,0.000,0.002,0.000,0.000,0.000,,,,,,,,,,187.267,194.132,203.456,206.608,178.958,194.013,,,,,,,,,,30.253,29.563,29.024,29.572,29.824,29.896,,,,,,,,,
110027923,2023-09-25T11:00:05-04:00,3.980,,0.003,0.000,0.000,0.003,0.000,0.000,0.000,,,,,,,,,,188.577,192.869,202.653,214.963,182.703,200.111,,,,,,,,,,30.280,29.744,29.981,30.713,30.415,30.461,,,,,,,,,
110027923,2023-09-25T11:30:05-04:00,4.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,188.359,181.006,171.026,177.344,178.025,260.199,,,,,,,,,,31.645,30.726,31.009,31.611,31.716,32.036,,,,,,,,,
110027923,2023-09-25T12:00:05-04:00,4.130,,105.366,6.127,11.629,22.459,23.314,15.317,26.520,,,,,,,,,,2307.938,1661.746,1414.324,1488.045,1268.935,1551.276,,,,,,,,,,31.552,27.010,25.667,26.005,26.307,26.363,,,,,,,,,
110027923,2023-09-25T12:30:05-04:00,4.180,,161.150,43.310,27.115,23.383,24.189,15.777,27.376,,,,,,,,,,1809.188,1421.116,1373.180,1497.536,1281.773,1560.774,,,,,,,,,,29.644,26.803,25.667,25.794,25.936,26.191,,,,,,,,,
110027923,2023-09-25T13:00:05-04:00,4.270,,144.865,31.631,22.932,22.986,24.193,15.701,27.422,,,,,,,,,,1776.961,1543.843,1389.622,1505.663,1288.060,1583.968,,,,,,,,,,32.088,27.836,26.081,25.952,25.909,26.170,,,,,,,,,
110027923,2023-09-25T13:30:05-04:00,4.280,,133.665,24.322,19.384,22.730,24.160,15.658,27.411,,,,,,,,,,1973.381,1628.372,1396.492,1506.600,1288.609,1589.612,,,,,,,,,,32.811,28.558,26.494,26.190,25.936,26.170,,,,,,,,,
110027923,2023-09-25T14:00:05-04:00,4.260,,128.583,20.776,17.959,22.635,24.165,15.662,27.386,,,,,,,,,,2140.558,1659.865,1400.983,1506.498,1288.879,1592.573,,,,,,,,,,32.380,28.886,26.887,26.322,25.989,26.149,,,,,,,,,
110027923,2023-09-25T14:30:05-04:00,4.270,,126.006,18.595,17.494,22.648,24.212,15.666,27.391,,,,,,,,,,2206.579,1673.976,1402.716,1507.107,1290.030,1590.445,,,,,,,,,,32.168,29.055,27.034,26.638,26.148,26.170,,,,,,,,,
110027923,2023-09-25T15:00:05-04:00,4.180,,124.672,17.212,17.367,22.717,24.269,15.701,27.406,,,,,,,,,,2255.629,1678.566,1403.768,1508.312,1290.836,1586.240,,,,,,,,,,32.831,28.976,27.182,26.796,26.201,26.128,,,,,,,,,
110027923,2023-09-25T15:30:05-04:00,4.230,,123.966,16.456,17.351,22.752,24.307,15.729,27.371,,,,,,,,,,2273.462,1681.501,1404.984,1508.562,1291.713,1581.708,,,,,,,,,,33.130,29.292,27.420,27.034,26.360,26.298,,,,,,,,,
110027923,2023-09-25T16:00:05-04:00,4.290,,123.399,15.919,17.304,22.795,24.307,15.753,27.321,,,,,,,,,,2285.771,1684.134,1405.988,1509.283,1292.458,1578.060,,,,,,,,,,33.420,29.557,27.758,27.087,26.492,26.363,,,,,,,,,
110027923,2023-09-25T16:30:05-04:00,4.230,,122.955,15.601,17.241,22.795,24.312,15.745,27.261,,,,,,,,,,2292.850,1686.219,1406.471,1509.647,1292.727,1573.903,,,,,,,,,,33.110,29.764,27.874,27.271,26.598,26.426,,,,,,,,,
110027923,2023-09-25T17:00:05-04:00,4.190,,122.651,15.419,17.193,22.803,24.288,15.717,27.231,,,,,,,,,,2288.728,1688.310,1407.785,1510.608,1293.208,1571.942,,,,,,,,,,32.705,29.764,28.009,27.509,26.784,26.410,,,,,,,,,
110027923,2023-09-25T17:30:05-04:00,4.230,,122.438,15.330,17.154,22.790,24.283,15.705,27.176,,,,,,,,,,2283.672,1690.641,1408.746,1511.690,1293.753,1570.570,,,,,,,,,,32.347,29.796,28.216,27.693,26.811,26.598,,,,,,,,,
110027923,2023-09-25T18:00:05-04:00,4.110,,122.231,15.249,17.084,22.795,24.260,15.677,27.166,,,,,,,,,,2271.260,1693.213,1409.898,1512.530,1294.234,1568.086,,,,,,,,,,31.962,29.783,28.397,27.904,26.996,26.556,,,,,,,,,
110027923,2023-09-25T18:30:05-04:00,4.130,,122.247,15.374,17.021,22.799,24.264,15.658,27.131,,,,,,,,,,2255.206,1695.104,1411.158,1513.621,1295.122,1568.808,,,,,,,,,,30.492,29.667,28.423,27.957,27.155,26.710,,,,,,,,,
110027923,2023-09-25T19:00:05-04:00,4.060,,122.203,15.463,16.982,22.799,24.222,15.646,27.091,,,,,,,,,,2241.031,1695.479,1412.672,1514.830,1295.259,1568.786,,,,,,,,,,29.432,29.350,28.403,28.115,27.208,26.811,,,,,,,,,
110027923,2023-09-25T19:30:05-04:00,4.100,,136.399,26.478,17.951,23.230,24.650,16.035,28.055,,,,,,,,,,1822.261,1681.677,1412.987,1516.383,1302.067,1530.289,,,,,,,,,,27.969,28.957,28.403,28.194,27.288,26.802,,,,,,,,,
110027923,2023-09-25T20:00:05-04:00,4.050,,198.076,31.427,34.101,34.323,35.554,32.888,29.783,,,,,,,,,,1468.382,1475.410,1722.773,1754.945,1731.466,1493.290,,,,,,,,,,23.904,27.699,28.397,28.326,27.400,26.983,,,,,,,,,
110027923,2023-09-25T20:30:05-04:00,4.070,,197.167,31.139,33.069,34.473,35.739,32.900,29.847,,,,,,,,,,1464.352,1473.042,1726.494,1758.065,1734.577,1500.108,,,,,,,,,,24.275,26.752,28.009,28.326,27.579,26.983,,,,,,,,,
110027923,2023-09-25T21:00:05-04:00,4.100,,196.991,31.303,32.394,34.550,35.894,32.950,29.900,,,,,,,,,,1460.371,1470.303,1724.006,1758.065,1736.146,1502.715,,,,,,,,,,24.089,26.235,27.627,28.168,27.633,27.070,,,,,,,,,
110027923,2023-09-25T21:30:05-04:00,4.060,,196.736,31.331,32.079,34.583,35.936,32.944,29.863,,,,,,,,,,1464.753,1468.361,1721.544,1758.065,1739.317,1504.910,,,,,,,,,,24.089,25.977,27.388,28.095,27.633,27.239,,,,,,,,,
110027923,2023-09-25T22:00:05-04:00,4.040,,197.119,31.410,32.239,34.650,35.996,32.956,29.868,,,,,,,,,,1477.854,1470.303,1722.773,1759.639,1744.146,1507.572,,,,,,,,,,24.089,25.667,27.060,27.904,27.585,27.156,,,,,,,,,
110027923,2023-09-25T22:30:05-04:00,4.060,,197.588,31.523,32.411,34.711,36.038,33.037,29.868,,,,,,,,,,1489.390,1471.865,1724.006,1761.223,1749.070,1511.171,,,,,,,,,,24.089,25.564,26.887,27.851,27.553,27.156,,,,,,,,,
110027923,2023-09-25T23:00:05-04:00,4.030,,198.179,31.631,32.589,34.772,36.164,33.118,29.905,,,,,,,,,,1500.093,1473.042,1724.006,1762.814,1754.088,1516.217,,,,,,,,,,24.036,25.358,26.621,27.673,27.473,27.177,,,,,,,,,
110027923,2023-09-25T23:30:05-04:00,4.060,,198.933,31.745,32.826,34.850,36.338,33.205,29.969,,,,,,,,,,1508.919,1475.014,1724.006,1764.417,1757.486,1521.385,,,,,,,,,,23.878,25.151,26.506,27.535,27.420,27.197,,,,,,,,,
110027923,2023-09-26T00:00:05-04:00,4.030,,199.438,31.830,33.000,34.845,36.429,33.286,30.048,,,,,,,,,,1511.779,1475.807,1722.773,1767.650,1760.931,1526.685,,,,,,,,,,23.666,24.991,26.365,27.482,27.420,27.177,,,,,,,,,
110027923,2023-09-26T00:30:05-04:00,4.070,,199.891,31.893,33.104,34.856,36.556,33.386,30.096,,,,,,,,,,1512.259,1476.204,1720.322,1769.281,1766.181,1532.125,,,,,,,,,,23.454,24.891,26.287,27.298,27.314,27.177,,,,,,,,,
110027923,2023-09-26T01:00:05-04:00,4.020,,200.098,31.915,33.197,34.873,36.586,33.436,30.091,,,,,,,,,,1512.740,1476.601,1717.898,1769.281,1769.737,1536.177,,,,,,,,,,23.454,24.773,26.081,27.218,27.235,27.197,,,,,,,,,
110027923,2023-09-26T01:30:05-04:00,4.040,,200.415,31.955,33.296,34.889,36.664,33.467,30.144,,,,,,,,,,1513.706,1476.999,1716.694,1770.922,1771.534,1539.791,,,,,,,,,,23.269,24.552,25.926,27.087,27.208,27.150,,,,,,,,,
110027923,2023-09-26T02:00:05-04:00,4.070,,200.679,31.984,33.431,34.906,36.683,33.499,30.176,,,,,,,,,,1517.613,1478.197,1715.496,1770.922,1771.534,1542.415,,,,,,,,,,23.243,24.464,25.771,27.060,27.208,27.123,,,,,,,,,
110027923,2023-09-26T02:30:05-04:00,4.030,,201.003,32.035,33.524,34.939,36.737,33.555,30.213,,,,,,,,,,1519.097,1478.598,1714.304,1770.922,1773.342,1544.540,,,,,,,,,,23.031,24.355,25.667,26.849,27.049,27.156,,,,,,,,,
110027923,2023-09-26T03:00:05-04:00,4.010,,201.239,32.053,33.624,34.939,36.798,33.580,30.245,,,,,,,,,,1518.601,1480.608,1713.119,1772.573,1773.342,1547.230,,,,,,,,,,23.031,24.180,25.564,26.770,26.996,26.965,,,,,,,,,
110027923,2023-09-26T03:30:05-04:00,4.030,,201.408,32.093,33.706,34.973,36.792,33.599,30.245,,,,,,,,,,1521.593,1480.608,1713.119,1770.922,1776.992,1549.410,,,,,,,,,,22.973,24.082,25.461,26.659,26.970,26.963,,,,,,,,,
110027923,2023-09-26T04:00:05-04:00,4.060,,201.679,32.087,33.788,35.006,36.834,33.655,30.309,,,,,,,,,,1524.119,1480.608,1713.119,1770.922,1776.992,1552.170,,,,,,,,,,22.819,24.014,25.306,26.585,26.864,26.963,,,,,,,,,
110027923,2023-09-26T04:30:05-04:00,4.030,,201.875,32.093,33.865,35.018,36.859,33.699,30.341,,,,,,,,,,1524.119,1481.821,1711.940,1772.573,1776.992,1553.846,,,,,,,,,,22.819,23.932,25.254,26.427,26.784,27.004,,,,,,,,,
110027923,2023-09-26T05:00:05-04:00,4.000,,201.953,32.076,33.918,35.023,36.877,33.718,30.341,,,,,,,,,,1525.651,1482.226,1711.940,1770.922,1778.837,1555.537,,,,,,,,,,22.819,23.849,25.099,26.427,26.784,26.900,,,,,,,,,
110027923,2023-09-26T05:30:05-04:00,4.020,,202.149,32.058,33.959,35.046,36.932,33.775,30.379,,,,,,,,,,1526.678,1482.226,1711.940,1770.922,1780.692,1557.816,,,,,,,,,,22.883,23.767,25.047,26.269,26.704,26.921,,,,,,,,,
110027923,2023-09-26T06:00:05-04:00,4.010,,202.300,32.058,34.018,35.051,36.938,33.819,30.416,,,,,,,,,,1528.228,1482.226,1711.940,1770.922,1780.692,1558.966,,,,,,,,,,22.761,23.694,24.970,26.216,26.572,26.835,,,,,,,,,
110027923,2023-09-26T06:30:05-04:00,4.020,,202.407,32.081,34.036,35.074,36.938,33.825,30.453,,,,,,,,,,1527.193,1482.632,1711.940,1770.922,1780.692,1560.123,,,,,,,,,,22.607,23.663,24.918,26.216,26.572,26.770,,,,,,,,,
110027923,2023-09-26T07:00:05-04:00,4.040,,202.504,32.070,34.083,35.068,36.962,33.857,30.464,,,,,,,,,,1528.747,1482.632,1710.766,1770.922,1782.561,1561.873,,,,,,,,,,22.607,23.637,24.841,26.058,26.545,26.707,,,,,,,,,
110027923,2023-09-26T07:30:05-04:00,4.010,,202.613,32.035,34.113,35.085,36.980,33.914,30.486,,,,,,,,,,1528.747,1482.632,1709.599,1770.922,1782.561,1563.638,,,,,,,,,,22.607,23.462,24.789,26.005,26.360,26.749,,,,,,,,,
110027923,2023-09-26T08:00:05-04:00,4.000,,202.550,31.904,34.119,35.101,36.986,33.933,30.507,,,,,,,,,,1531.892,1482.632,1710.766,1770.922,1782.561,1564.825,,,,,,,,,,22.899,23.436,24.634,25.979,26.360,26.707,,,,,,,,,
110027923,2023-09-26T08:30:05-04:00,4.030,,202.347,31.620,34.101,35.101,37.047,33.939,30.539,,,,,,,,,,1538.335,1483.039,1710.766,1772.573,1784.443,1566.619,,,,,,,,,,23.878,23.539,24.634,25.794,26.360,26.600,,,,,,,,,
110027923,2023-09-26T09:00:05-04:00,4.100,,201.985,31.229,34.048,35.101,37.047,33.951,30.609,,,,,,,,,,1547.842,1483.039,1710.766,1772.573,1786.334,1568.431,,,,,,,,,,25.174,23.869,24.634,25.794,26.333,26.535,,,,,,,,,
110027923,2023-09-26T09:30:05-04:00,4.110,,201.569,30.786,34.042,35.096,37.047,33.989,30.609,,,,,,,,,,1556.046,1483.855,1710.766,1772.573,1786.334,1569.649,,,,,,,,,,26.609,24.221,24.634,25.794,26.174,26.598,,,,,,,,,
110027923,2023-09-26T10:00:05-04:00,4.200,,200.010,30.352,32.907,35.034,37.053,34.034,30.630,,,,,,,,,,1565.885,1485.082,1708.437,1774.234,1788.241,1571.492,,,,,,,,,,27.948,24.928,24.789,25.768,26.148,26.493,,,,,,,,,
110027923,2023-09-26T10:30:05-04:00,4.240,,199.253,29.889,32.670,34.967,37.035,34.040,30.652,,,,,,,,,,1572.966,1486.728,1708.437,1775.904,1790.160,1572.730,,,,,,,,,,29.061,25.564,25.016,25.794,26.148,26.514,,,,,,,,,
110027923,2023-09-26T11:00:05-04:00,4.300,,198.480,29.381,32.445,34.856,37.065,34.065,30.668,,,,,,,,,,1576.947,1489.215,1708.437,1775.904,1790.160,1574.604,,,,,,,,,,30.280,26.184,25.274,25.794,26.148,26.550,,,,,,,,,
110027923,2023-09-26T11:30:05-04:00,4.290,,197.764,28.976,32.222,34.739,37.029,34.065,30.733,,,,,,,,,,1577.619,1490.468,1707.280,1775.904,1790.160,1576.497,,,,,,,,,,31.108,26.803,25.616,25.926,26.148,26.449,,,,,,,,,
110027923,2023-09-26T12:00:05-04:00,4.260,,197.286,28.809,32.062,34.633,36.998,34.078,30.706,,,,,,,,,,1576.278,1492.992,1704.985,1775.904,1790.160,1577.132,,,,,,,,,,30.651,27.423,25.874,26.005,26.148,26.342,,,,,,,,,
110027923,2023-09-26T12:30:05-04:00,4.290,,196.692,28.445,31.982,34.495,36.962,34.091,30.717,,,,,,,,,,1575.610,1494.264,1703.846,1777.585,1792.090,1579.051,,,,,,,,,,31.108,27.661,26.267,26.216,26.148,26.437,,,,,,,,,
110027923,2023-09-26T13:00:05-04:00,4.270,,196.066,28.047,31.846,34.417,36.938,34.053,30.765,,,,,,,,,,1584.559,1495.542,1701.584,1777.585,1790.160,1579.696,,,,,,,,,,31.598,28.048,26.474,26.401,26.280,26.476,,,,,,,,,
110027923,2023-09-26T13:30:05-04:00,4.300,,195.165,27.532,31.693,34.312,36.877,34.034,30.717,,,,,,,,,,1606.664,1496.398,1700.463,1777.585,1792.090,1580.342,,,,,,,,,,32.089,28.416,26.887,26.638,26.360,26.422,,,,,,,,,
110027923,2023-09-26T14:00:05-04:00,4.310,,194.342,26.935,31.557,34.224,36.853,34.046,30.727,,,,,,,,,,1632.995,1497.257,1698.234,1777.585,1792.090,1580.990,,,,,,,,,,32.957,28.776,27.060,26.796,26.360,26.458,,,,,,,,,
110027923,2023-09-26T14:30:05-04:00,4.300,,193.423,26.412,31.399,34.108,36.786,33.996,30.722,,,,,,,,,,1652.200,1498.984,1693.842,1777.585,1792.090,1581.642,,,,,,,,,,33.349,29.429,27.402,26.981,26.572,26.571,,,,,,,,,
110027923,2023-09-26T15:00:05-04:00,4.160,,193.182,26.295,31.348,34.053,36.768,33.996,30.722,,,,,,,,,,1645.010,1499.852,1690.604,1777.585,1790.160,1581.642,,,,,,,,,,31.923,29.764,27.732,27.271,26.572,26.556,,,,,,,,,
110027923,2023-09-26T15:30:05-04:00,4.200,,192.746,26.082,31.314,33.998,36.707,33.939,30.706,,,,,,,,,,1643.558,1500.723,1692.758,1779.276,1792.090,1582.295,,,,,,,,,,31.088,29.557,27.989,27.456,26.763,26.535,,,,,,,,,
110027923,2023-09-26T16:00:05-04:00,4.260,,192.357,25.804,31.314,33.971,36.658,33.920,30.690,,,,,,,,,,1651.674,1500.723,1693.842,1780.977,1794.034,1583.609,,,,,,,,,,30.982,29.390,28.119,27.640,26.864,26.651,,,,,,,,,
110027923,2023-09-26T16:30:05-04:00,4.230,,192.224,25.589,31.388,33.938,36.664,33.939,30.706,,,,,,,,,,1654.627,1501.160,1696.027,1780.977,1794.034,1584.933,,,,,,,,,,30.882,29.331,28.196,27.851,26.996,26.790,,,,,,,,,
110027923,2023-09-26T17:00:05-04:00,4.180,,192.250,25.579,31.489,33.922,36.634,33.920,30.706,,,,,,,,,,1657.078,1501.160,1697.128,1782.687,1795.993,1586.266,,,,,,,,,,30.472,29.331,28.216,27.904,27.208,26.790,,,,,,,,,
110027923,2023-09-26T17:30:05-04:00,4.190,,192.402,25.639,31.562,33.889,36.640,33.939,30.733,,,,,,,,,,1651.774,1501.597,1698.234,1780.977,1797.964,1588.284,,,,,,,,,,29.644,29.203,28.397,28.115,27.208,26.921,,,,,,,,,
110027923,2023-09-26T18:00:05-04:00,4.150,,192.462,25.724,31.608,33.878,36.628,33.907,30.717,,,,,,,,,,1645.097,1501.597,1700.463,1782.687,1797.964,1589.641,,,,,,,,,,28.796,28.976,28.423,28.148,27.394,26.983,,,,,,,,,
110027923,2023-09-26T18:30:05-04:00,4.140,,200.978,31.190,33.145,34.495,36.865,34.243,31.040,,,,,,,,,,1590.878,1494.264,1716.694,1789.638,1794.034,1593.081,,,,,,,,,,26.703,28.543,28.377,28.300,27.453,27.004,,,,,,,,,
110027923,2023-09-26T19:00:05-04:00,4.130,,200.188,32.259,30.733,34.973,36.786,34.332,31.105,,,,,,,,,,1341.242,1466.816,1707.280,1769.281,1773.342,1585.598,,,,,,,,,,24.624,27.816,28.261,28.326,27.606,27.076,,,,,,,,,
110027923,2023-09-26T19:30:05-04:00,4.130,,199.882,31.995,30.722,34.990,36.786,34.294,31.095,,,,,,,,,,1339.921,1464.130,1707.280,1767.650,1775.161,1586.936,,,,,,,,,,24.662,27.010,27.989,28.326,27.633,27.156,,,,,,,,,
110027923,2023-09-26T20:00:05-04:00,4.150,,199.965,31.978,30.839,34.984,36.786,34.300,31.078,,,,,,,,,,1353.523,1464.512,1707.280,1769.281,1776.992,1589.641,,,,,,,,,,24.915,26.597,27.822,28.326,27.633,27.135,,,,,,,,,
110027923,2023-09-26T20:30:05-04:00,4.110,,200.769,32.778,30.472,35.129,36.853,34.383,31.154,,,,,,,,,,1316.983,1453.964,1704.985,1766.029,1775.161,1590.325,,,,,,,,,,24.645,26.209,27.440,28.142,27.633,27.215,,,,,,,,,
110027923,2023-09-26T21:00:05-04:00,4.090,,199.926,32.455,29.944,35.152,36.816,34.421,31.138,,,,,,,,,,1285.053,1430.873,1698.234,1758.065,1766.181,1587.609,,,,,,,,,,24.089,25.822,27.261,28.089,27.633,27.322,,,,,,,,,
110027923,2023-09-26T21:30:05-04:00,4.100,,199.262,32.299,29.459,35.074,36.828,34.459,31.143,,,,,,,,,,1241.687,1376.052,1694.932,1748.813,1759.203,1584.933,,,,,,,,,,23.454,25.358,27.054,27.931,27.633,27.399,,,,,,,,,
110027923,2023-09-26T22:00:05-04:00,4.080,,199.151,32.202,29.508,35.129,36.822,34.395,31.095,,,,,,,,,,1255.204,1379.958,1694.932,1747.303,1760.931,1586.266,,,,,,,,,,23.454,25.151,26.867,27.878,27.633,27.349,,,,,,,,,
110027923,2023-09-26T22:30:05-04:00,4.100,,199.196,32.248,29.584,35.157,36.804,34.357,31.046,,,,,,,,,,1267.537,1385.191,1693.842,1748.813,1760.931,1586.266,,,,,,,,,,23.507,24.945,26.589,27.693,27.606,27.349,,,,,,,,,
110027923,2023-09-26T23:00:05-04:00,4.070,,199.337,32.270,29.622,35.191,36.846,34.357,31.051,,,,,,,,,,1277.710,1388.807,1694.932,1747.303,1764.419,1588.284,,,,,,,,,,23.481,24.945,26.454,27.482,27.553,27.349,,,,,,,,,
110027923,2023-09-26T23:30:05-04:00,4.090,,199.484,32.351,29.687,35.236,36.804,34.376,31.030,,,,,,,,,,1286.653,1391.446,1693.842,1748.813,1764.419,1589.641,,,,,,,,,,23.560,24.860,26.287,27.482,27.379,27.349,,,,,,,,,
110027923,2023-09-27T00:00:05-04:00,4.060,,199.654,32.357,29.736,35.281,36.859,34.370,31.051,,,,,,,,,,1294.994,1393.761,1694.932,1748.813,1766.181,1591.697,,,,,,,,,,23.666,24.748,26.081,27.271,27.420,27.328,,,,,,,,,
110027923,2023-09-27T00:30:05-04:00,4.090,,199.846,32.432,29.780,35.286,36.846,34.402,31.100,,,,,,,,,,1302.079,1395.088,1694.932,1748.813,1769.737,1594.474,,,,,,,,,,23.587,24.613,26.061,27.218,27.341,27.328,,,,,,,,,
110027923,2023-09-27T01:00:05-04:00,4.060,,200.097,32.507,29.812,35.281,36.871,34.472,31.154,,,,,,,,,,1307.896,1397.082,1694.932,1747.303,1771.534,1598.006,,,,,,,,,,23.454,24.572,25.874,27.060,27.208,27.168,,,,,,,,,
110027923,2023-09-27T01:30:05-04:00,4.070,,200.276,32.541,29.851,35.253,36.889,34.523,31.219,,,,,,,,,,1313.408,1399.415,1694.932,1747.303,1773.342,1602.335,,,,,,,,,,23.433,24.346,25.719,27.034,27.208,27.230,,,,,,,,,
110027923,2023-09-27T02:00:05-04:00,4.100,,200.464,32.576,29.878,35.214,36.913,34.587,31.296,,,,,,,,,,1318.285,1402.425,1694.932,1750.333,1775.161,1606.767,,,,,,,,,,23.454,24.427,25.667,26.849,27.208,27.156,,,,,,,,,
