Probe Name,logged_at,,,,dhmoist,moisture_1,moisture_2,moisture_3,moisture_4,moisture_5,moisture_6,moisture_7,moisture_8,moisture_9,moisture_10,moisture_11,moisture_12,moisture_13,moisture_14,moisture_15,salinity_1,salinity_2,salinity_3,salinity_4,salinity_5,salinity_6,salinity_7,salinity_8,salinity_9,salinity_10,salinity_11,salinity_12,salinity_13,salinity_14,salinity_15,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,temperature_10,temperature_11,temperature_12,temperature_13,temperature_14,temperature_15
110027923,2021,12,20,12:00,12/20/2021 12:00,4.126,3.056,13.253,12.714,18.7,21.202,,,,,,,,,,1826.85,1460.587,1219.306,1381.162,1190.377,1229.698,,,,,,,,,,25.091,22.632,22.01,22.524,22.633,22.792,,,,,,,,,
110027923,2021,12,20,12:30,12/20/2021 12:30,3.993,3.03,13.237,12.739,18.669,21.21,,,,,,,,,,1821.877,1469.305,1222.252,1382.65,1191.061,1229.894,,,,,,,,,,25.471,23.024,22.175,22.703,22.686,22.792,,,,,,,,,
110027923,2021,12,20,13:00,12/20/2021 13:00,3.888,3.019,13.209,12.72,18.674,21.21,,,,,,,,,,1809.497,1479.05,1225.127,1384.126,1191.125,1230.218,,,,,,,,,,25.297,23.282,22.361,22.692,22.712,22.814,,,,,,,,,
110027923,2021,12,20,13:30,12/20/2021 13:30,3.786,3.005,13.203,12.714,18.661,21.193,,,,,,,,,,1807.032,1486.888,1227.303,1384.191,1191.125,1230.538,,,,,,,,,,25.615,23.637,22.583,22.719,22.712,22.878,,,,,,,,,
110027923,2021,12,20,14:00,12/20/2021 14:00,3.709,2.996,13.187,12.71,18.674,21.189,,,,,,,,,,1807.032,1494.766,1230.082,1386.547,1190.879,1230.926,,,,,,,,,,25.726,23.797,22.724,22.924,22.712,22.792,,,,,,,,,
110027923,2021,12,20,14:30,12/20/2021 14:30,3.623,2.99,13.184,12.714,18.661,21.189,,,,,,,,,,1811.968,1502.681,1231.558,1387.502,1191.756,1230.602,,,,,,,,,,26.294,24.055,22.774,22.903,22.739,22.814,,,,,,,,,
110027923,2021,12,20,15:00,12/20/2021 15:00,3.55,2.98,13.162,12.701,18.634,21.184,,,,,,,,,,1816.916,1509.64,1233.952,1389.457,1192.762,1230.538,,,,,,,,,,26.856,24.261,22.981,23.035,22.823,22.792,,,,,,,,,
110027923,2021,12,20,15:30,12/20/2021 15:30,3.489,2.975,13.137,12.698,18.625,21.176,,,,,,,,,,1820.636,1517.629,1235.959,1389.325,1193.083,1230.794,,,,,,,,,,27.101,24.547,23.188,23.161,22.903,22.792,,,,,,,,,
110027923,2021,12,20,16:00,12/20/2021 16:00,3.433,2.968,13.122,12.672,18.625,21.18,,,,,,,,,,1814.439,1524.651,1237.576,1391.216,1193.265,1230.666,,,,,,,,,,27.074,24.722,23.291,23.262,22.903,22.792,,,,,,,,,
110027923,2021,12,20,16:30,12/20/2021 16:30,3.39,2.957,13.103,12.698,18.59,21.15,,,,,,,,,,1804.569,1528.677,1239.428,1392.636,1193.533,1230.854,,,,,,,,,,26.547,24.784,23.42,23.304,23.056,22.819,,,,,,,,,
110027923,2021,12,20,17:00,12/20/2021 17:00,3.361,2.951,13.091,12.672,18.572,21.137,,,,,,,,,,1787.412,1529.686,1240.869,1393.518,1194.101,1230.982,,,,,,,,,,25.85,24.871,23.601,23.494,23.115,22.835,,,,,,,,,
110027923,2021,12,20,17:30,12/20/2021 17:30,3.331,2.94,13.084,12.669,18.568,21.085,,,,,,,,,,1772.826,1530.695,1242.099,1394.268,1194.476,1231.686,,,,,,,,,,25.176,24.635,23.653,23.579,23.093,22.974,,,,,,,,,
110027923,2021,12,20,18:00,12/20/2021 18:00,3.31,2.94,13.075,12.652,18.581,21.072,,,,,,,,,,1755.949,1526.663,1243.044,1395.614,1194.723,1232.138,,,,,,,,,,24.429,24.397,23.73,23.679,23.136,23.027,,,,,,,,,
110027923,2021,12,20,18:30,12/20/2021 18:30,3.281,2.938,13.063,12.656,18.546,21.068,,,,,,,,,,1740.411,1523.646,1242.758,1396.022,1195.613,1232.33,,,,,,,,,,24,24.241,23.782,23.684,23.284,23.006,,,,,,,,,
110027923,2021,12,20,19:00,12/20/2021 19:00,3.272,2.935,13.056,12.662,18.555,21.068,,,,,,,,,,1732.098,1521.638,1243.544,1396.641,1195.795,1232.719,,,,,,,,,,23.465,23.957,23.653,23.726,23.326,23.006,,,,,,,,,
110027923,2021,12,20,19:30,12/20/2021 19:30,3.253,2.939,13.038,12.665,18.572,21.06,,,,,,,,,,1721.462,1517.629,1242.845,1397.459,1196.224,1233.304,,,,,,,,,,23.221,23.602,23.601,23.705,23.348,23.166,,,,,,,,,
110027923,2021,12,20,20:00,12/20/2021 20:00,3.251,2.932,13.029,12.665,18.564,21.038,,,,,,,,,,1714.406,1515.627,1242.772,1397.802,1197.169,1233.689,,,,,,,,,,22.819,23.416,23.498,23.726,23.348,23.262,,,,,,,,,
110027923,2021,12,20,20:30,12/20/2021 20:30,3.238,2.932,13.041,12.659,18.581,21.042,,,,,,,,,,1712.06,1512.631,1242.453,1397.735,1197.222,1233.886,,,,,,,,,,22.607,23.25,23.394,23.705,23.39,23.22,,,,,,,,,
110027923,2021,12,20,21:00,12/20/2021 21:00,3.226,2.929,13.029,12.665,18.59,21.055,,,,,,,,,,1706.207,1510.636,1242.666,1398.145,1197.48,1234.797,,,,,,,,,,22.369,23.044,23.317,23.705,23.416,23.22,,,,,,,,,
110027923,2021,12,20,21:30,12/20/2021 21:30,3.231,2.929,13.032,12.656,18.603,21.06,,,,,,,,,,1699.207,1508.643,1241.774,1398.687,1198.038,1234.993,,,,,,,,,,22.052,22.838,23.208,23.684,23.512,23.22,,,,,,,,,
110027923,2021,12,20,22:00,12/20/2021 22:00,3.231,2.929,13.019,12.656,18.603,21.055,,,,,,,,,,1695.719,1506.654,1241.807,1398.687,1198.091,1235.057,,,,,,,,,,21.761,22.632,23.162,23.658,23.395,23.22,,,,,,,,,
110027923,2021,12,20,22:30,12/20/2021 22:30,3.229,2.932,13.038,12.672,18.625,21.068,,,,,,,,,,1689.918,1503.674,1241.594,1398.554,1198.907,1235.254,,,,,,,,,,21.549,22.426,23.001,23.604,23.438,23.22,,,,,,,,,
110027923,2021,12,20,23:00,12/20/2021 23:00,3.228,2.932,13.025,12.678,18.63,21.072,,,,,,,,,,1689.918,1502.681,1241.255,1398.288,1198.26,1235.515,,,,,,,,,,21.444,22.219,22.955,23.494,23.348,23.22,,,,,,,,,
110027923,2021,12,20,23:30,12/20/2021 23:30,3.229,2.931,13.044,12.665,18.661,21.094,,,,,,,,,,1684.136,1500.698,1240.863,1398.421,1198.635,1235.78,,,,,,,,,,21.147,22.039,22.815,23.515,23.406,23.241,,,,,,,,,
110027923,2021,12,21,0:00,12/21/2021 0:00,3.231,2.929,13.035,12.678,18.687,21.115,,,,,,,,,,1684.136,1500.698,1240.417,1398.421,1198.803,1236.366,,,,,,,,,,20.957,22.013,22.774,23.473,23.311,23.22,,,,,,,,,
110027923,2021,12,21,0:30,12/21/2021 0:30,3.232,2.929,13.05,12.701,18.709,21.141,,,,,,,,,,1679.523,1498.718,1239.866,1397.824,1199.606,1236.436,,,,,,,,,,20.767,21.807,22.723,23.33,23.348,23.22,,,,,,,,,
110027923,2021,12,21,1:00,12/21/2021 1:00,3.235,2.931,13.032,12.688,18.687,21.115,,,,,,,,,,1677.221,1497.729,1239.4,1398.156,1198.609,1236.498,,,,,,,,,,20.577,21.621,22.588,23.346,23.326,23.22,,,,,,,,,
110027923,2021,12,21,1:30,12/21/2021 1:30,3.235,2.938,13.035,12.685,18.696,21.12,,,,,,,,,,1680.676,1497.729,1238.828,1398.432,1198.79,1236.694,,,,,,,,,,20.534,21.446,22.439,23.304,23.348,23.22,,,,,,,,,
110027923,2021,12,21,2:00,12/21/2021 2:00,3.239,2.929,13.035,12.672,18.696,21.115,,,,,,,,,,1680.676,1495.752,1238.203,1397.946,1198.92,1236.498,,,,,,,,,,20.545,21.394,22.443,23.304,23.284,23.22,,,,,,,,,
110027923,2021,12,21,2:30,12/21/2021 2:30,3.247,2.928,13.029,12.691,18.745,21.128,,,,,,,,,,1680.676,1494.766,1238.256,1397.348,1199.346,1236.955,,,,,,,,,,20.375,21.265,22.376,23.077,23.321,23.246,,,,,,,,,
110027923,2021,12,21,3:00,12/21/2021 3:00,3.245,2.932,13.035,12.707,18.758,21.133,,,,,,,,,,1681.829,1495.752,1238.203,1397.89,1199.462,1237.151,,,,,,,,,,20.387,21.209,22.278,23.077,23.167,23.22,,,,,,,,,
110027923,2021,12,21,3:30,12/21/2021 3:30,3.245,2.936,13.041,12.694,18.776,21.158,,,,,,,,,,1682.982,1494.766,1238.33,1398.023,1199.057,1236.893,,,,,,,,,,20.382,21.157,22.196,23.019,23.12,23.22,,,,,,,,,
110027923,2021,12,21,4:00,12/21/2021 4:00,3.253,2.938,13.041,12.71,18.802,21.163,,,,,,,,,,1684.136,1495.752,1237.6,1397.956,1199.677,1237.089,,,,,,,,,,20.19,21.008,22.129,23.025,23.136,23.22,,,,,,,,,
110027923,2021,12,21,4:30,12/21/2021 4:30,3.253,2.933,13.047,12.723,18.798,21.163,,,,,,,,,,1685.292,1494.766,1237.102,1397.293,1199.367,1237.089,,,,,,,,,,20.154,20.982,22.051,22.909,23.115,23.22,,,,,,,,,
110027923,2021,12,21,5:00,12/21/2021 5:00,3.258,2.928,13.044,12.698,18.789,21.158,,,,,,,,,,1686.447,1494.766,1236.975,1397.006,1198.747,1237.543,,,,,,,,,,20.154,20.977,21.974,22.924,23.136,23.166,,,,,,,,,
110027923,2021,12,21,5:30,12/21/2021 5:30,3.264,2.933,13.032,12.701,18.789,21.163,,,,,,,,,,1687.603,1491.807,1237.399,1396.807,1198.502,1236.831,,,,,,,,,,19.947,20.776,21.984,22.882,23.136,23.166,,,,,,,,,
110027923,2021,12,21,6:00,12/21/2021 6:00,3.267,2.932,13.032,12.698,18.785,21.128,,,,,,,,,,1688.76,1491.807,1237.24,1396.729,1197.493,1236.697,,,,,,,,,,19.964,20.796,21.989,22.893,23.136,23.113,,,,,,,,,
110027923,2021,12,21,6:30,12/21/2021 6:30,3.286,2.933,13.025,12.688,18.794,21.146,,,,,,,,,,1692.236,1490.822,1237.451,1397.415,1197.853,1237.931,,,,,,,,,,19.985,20.75,21.782,22.74,22.977,23.086,,,,,,,,,
110027923,2021,12,21,7:00,12/21/2021 7:00,3.377,2.94,13.041,12.723,18.856,21.253,,,,,,,,,,1700.372,1495.752,1238.595,1399.139,1200.771,1239.959,,,,,,,,,,19.93,20.719,21.782,22.692,22.924,23.027,,,,,,,,,
110027923,2021,12,21,7:30,12/21/2021 7:30,3.724,2.944,13.056,12.733,18.891,21.318,,,,,,,,,,1710.887,1498.718,1238.976,1400.091,1202.059,1241.067,,,,,,,,,,20.175,20.632,21.741,22.755,22.924,23.006,,,,,,,,,
110027923,2021,12,21,8:00,12/21/2021 8:00,3.94,2.951,13.06,12.733,18.9,21.34,,,,,,,,,,1728.546,1499.707,1239.029,1400.367,1202.369,1241.587,,,,,,,,,,20.175,20.616,21.658,22.671,22.903,23.027,,,,,,,,,
110027923,2021,12,21,8:30,12/21/2021 8:30,4.378,2.955,13.091,12.756,18.949,21.401,,,,,,,,,,1760.755,1503.674,1240.298,1401.396,1203.084,1243.212,,,,,,,,,,20.365,20.569,21.689,22.692,22.924,23.006,,,,,,,,,
110027923,2021,12,21,9:00,12/21/2021 9:00,5.701,3.046,13.159,12.804,19.137,21.763,,,,,,,,,,1600.058,1513.628,1240.43,1403.131,1207.136,1246.277,,,,,,,,,,20.375,20.569,21.617,22.56,22.818,23.006,,,,,,,,,
110027923,2021,12,21,9:30,12/21/2021 9:30,5.429,3.067,13.209,12.846,19.281,22.057,,,,,,,,,,1657.335,1522.643,1240.931,1404.79,1209.072,1249.037,,,,,,,,,,20.702,20.663,21.638,22.55,22.85,22.974,,,,,,,,,
110027923,2021,12,21,10:00,12/21/2021 10:00,5.26,3.073,13.259,12.869,19.417,22.319,,,,,,,,,,1703.904,1529.686,1239.686,1404.873,1210.205,1250.083,,,,,,,,,,21.174,20.817,21.555,22.46,22.717,22.979,,,,,,,,,
110027923,2021,12,21,10:30,12/21/2021 10:30,5.084,3.064,13.303,12.888,19.512,22.529,,,,,,,,,,1747.458,1533.725,1240.789,1405.769,1212.036,1251.582,,,,,,,,,,21.57,21.019,21.592,22.566,22.712,22.953,,,,,,,,,
110027923,2021,12,21,11:00,12/21/2021 11:00,4.869,3.07,13.312,12.918,19.603,22.713,,,,,,,,,,1811.661,1537.773,1239.686,1405.709,1212.632,1253.108,,,,,,,,,,22.237,21.075,21.622,22.46,22.691,22.84,,,,,,,,,
110027923,2021,12,21,11:30,12/21/2021 11:30,4.68,3.053,13.344,12.931,19.644,22.803,,,,,,,,,,1854.428,1542.848,1239.153,1405.851,1212.843,1251.494,,,,,,,,,,22.343,21.307,21.658,22.46,22.691,22.792,,,,,,,,,
110027923,2021,12,21,12:00,12/21/2021 12:00,4.527,3.051,13.341,12.947,19.667,22.861,,,,,,,,,,1834.333,1546.919,1240.379,1405.992,1212.813,1251.645,,,,,,,,,,22.1,21.472,21.762,22.481,22.712,22.792,,,,,,,,,
110027923,2021,12,21,12:30,12/21/2021 12:30,4.385,3.039,13.35,12.953,19.699,22.906,,,,,,,,,,1816.916,1548.957,1240.734,1406.679,1213.09,1251.998,,,,,,,,,,21.761,21.601,21.782,22.524,22.712,22.792,,,,,,,,,
110027923,2021,12,21,13:00,12/21/2021 13:00,4.266,3.032,13.353,12.96,19.685,22.888,,,,,,,,,,1804.569,1547.939,1240.219,1406.342,1212.477,1251.304,,,,,,,,,,21.761,21.601,21.917,22.444,22.691,22.792,,,,,,,,,
110027923,2021,12,21,13:30,12/21/2021 13:30,4.143,3.025,13.338,12.963,19.685,22.866,,,,,,,,,,1789.854,1547.939,1240.663,1406.747,1212.545,1250.729,,,,,,,,,,21.761,21.575,21.86,22.487,22.712,22.792,,,,,,,,,
110027923,2021,12,21,14:00,12/21/2021 14:00,4.032,3.021,13.325,12.963,19.676,22.875,,,,,,,,,,1784.974,1547.939,1240.77,1406.821,1212.305,1250.221,,,,,,,,,,22.184,21.601,21.937,22.46,22.712,22.792,,,,,,,,,
110027923,2021,12,21,14:30,12/21/2021 14:30,3.937,3.018,13.291,12.937,19.662,22.839,,,,,,,,,,1780.106,1547.939,1240.682,1407.09,1211.827,1249.477,,,,,,,,,,22.396,21.626,21.917,22.539,22.712,22.792,,,,,,,,,
110027923,2021,12,21,15:00,12/21/2021 15:00,3.862,3.001,13.281,12.927,19.63,22.776,,,,,,,,,,1774.037,1547.939,1240.611,1406.679,1211.109,1248.816,,,,,,,,,,22.449,21.807,22.03,22.634,22.712,22.792,,,,,,,,,
110027923,2021,12,21,15:30,12/21/2021 15:30,3.787,2.998,13.265,12.918,19.603,22.731,,,,,,,,,,1764.369,1547.939,1240.985,1407.144,1210.017,1247.883,,,,,,,,,,22.369,21.807,21.989,22.729,22.712,22.814,,,,,,,,,
110027923,2021,12,21,16:00,12/21/2021 16:00,3.722,2.991,13.253,12.908,19.576,22.672,,,,,,,,,,1757.15,1547.939,1240.629,1407.01,1209.298,1247.473,,,,,,,,,,22.396,21.812,22.01,22.734,22.712,22.792,,,,,,,,,
110027923,2021,12,21,16:30,12/21/2021 16:30,3.67,2.982,13.222,12.901,19.557,22.618,,,,,,,,,,1746.374,1546.919,1240.949,1406.524,1209.018,1247.195,,,,,,,,,,22.211,21.884,22.087,22.65,22.712,22.792,,,,,,,,,
110027923,2021,12,21,17:00,12/21/2021 17:00,3.62,2.979,13.203,12.898,19.526,22.582,,,,,,,,,,1736.843,1544.882,1240.824,1406.389,1208.845,1246.498,,,,,,,,,,21.999,21.858,22.221,22.692,22.712,22.792,,,,,,,,,
110027923,2021,12,21,17:30,12/21/2021 17:30,3.583,2.969,13.184,12.882,19.503,22.524,,,,,,,,,,1726.18,1543.865,1241.072,1406.18,1207.751,1246.539,,,,,,,,,,21.761,21.833,22.149,22.692,22.712,22.814,,,,,,,,,
110027923,2021,12,21,18:00,12/21/2021 18:00,3.553,2.957,13.178,12.875,19.48,22.488,,,,,,,,,,1712.06,1539.801,1241.339,1405.896,1207.403,1246.041,,,,,,,,,,21.359,21.807,22.149,22.713,22.691,22.792,,,,,,,,,
110027923,2021,12,21,18:30,12/21/2021 18:30,3.522,2.957,13.153,12.872,19.453,22.453,,,,,,,,,,1695.719,1536.76,1240.715,1406.038,1207.802,1245.543,,,,,,,,,,20.957,21.652,22.17,22.65,22.691,22.792,,,,,,,,,
110027923,2021,12,21,19:00,12/21/2021 19:00,3.495,2.947,13.156,12.853,19.43,22.413,,,,,,,,,,1682.982,1532.714,1240.091,1406.098,1207.454,1245.501,,,,,,,,,,20.641,21.42,21.999,22.629,22.712,22.792,,,,,,,,,
110027923,2021,12,21,19:30,12/21/2021 19:30,3.478,2.942,13.131,12.856,19.385,22.359,,,,,,,,,,1674.922,1527.67,1240.284,1405.687,1206.797,1245.146,,,,,,,,,,20.175,21.265,22.01,22.671,22.712,22.792,,,,,,,,,
110027923,2021,12,21,20:00,12/21/2021 20:00,3.461,2.942,13.112,12.833,19.362,22.292,,,,,,,,,,1664.613,1522.643,1239.64,1405.201,1206.647,1244.979,,,,,,,,,,19.92,20.982,22.03,22.671,22.712,22.814,,,,,,,,,
110027923,2021,12,21,20:30,12/21/2021 20:30,3.443,2.936,13.116,12.836,19.344,22.279,,,,,,,,,,1652.091,1517.629,1239.873,1405.335,1206.207,1244.989,,,,,,,,,,19.694,20.776,21.788,22.671,22.712,22.792,,,,,,,,,
110027923,2021,12,21,21:00,12/21/2021 21:00,3.439,2.931,13.1,12.827,19.322,22.243,,,,,,,,,,1646.428,1513.628,1239.122,1405.059,1205.856,1244.554,,,,,,,,,,19.382,20.714,21.741,22.613,22.712,22.792,,,,,,,,,
110027923,2021,12,21,21:30,12/21/2021 21:30,3.424,2.933,13.091,12.82,19.295,22.199,,,,,,,,,,1638.53,1510.636,1238.784,1404.095,1205.572,1244.25,,,,,,,,,,19.183,20.58,21.777,22.545,22.712,22.792,,,,,,,,,
110027923,2021,12,21,22:00,12/21/2021 22:00,3.41,2.918,13.078,12.823,19.263,22.15,,,,,,,,,,1630.669,1507.649,1238.425,1403.416,1204.846,1244.145,,,,,,,,,,18.971,20.374,21.7,22.545,22.712,22.792,,,,,,,,,
110027923,2021,12,21,22:30,12/21/2021 22:30,3.404,2.92,13.063,12.814,19.241,22.115,,,,,,,,,,1623.958,1504.667,1237.78,1403.341,1204.12,1243.574,,,,,,,,,,18.738,20.241,21.565,22.439,22.712,22.792,,,,,,,,,
110027923,2021,12,21,23:00,12/21/2021 23:00,3.395,2.918,13.072,12.817,19.232,22.097,,,,,,,,,,1613.939,1500.698,1236.891,1402.931,1203.944,1243.582,,,,,,,,,,18.548,20.014,21.431,22.524,22.712,22.792,,,,,,,,,
110027923,2021,12,21,23:30,12/21/2021 23:30,3.389,2.925,13.06,12.827,19.227,22.066,,,,,,,,,,1607.292,1495.752,1236.14,1402.73,1204.076,1243.4,,,,,,,,,,18.469,19.854,21.369,22.397,22.638,22.792,,,,,,,,,
110027923,2021,12,22,0:00,12/22/2021 0:00,3.381,2.918,13.053,12.81,19.209,22.031,,,,,,,,,,1608.398,1493.779,1235.643,1402.11,1203.086,1243.216,,,,,,,,,,18.337,19.849,21.287,22.249,22.659,22.814,,,,,,,,,
110027923,2021,12,22,0:30,12/22/2021 0:30,3.365,2.92,13.05,12.817,19.218,22.009,,,,,,,,,,1605.081,1491.807,1235.019,1401.148,1202.646,1242.643,,,,,,,,,,18.337,19.643,21.225,22.292,22.553,22.792,,,,,,,,,
110027923,2021,12,22,1:00,12/22/2021 1:00,3.355,2.913,13.06,12.83,19.2,21.987,,,,,,,,,,1599.568,1490.822,1234.522,1400.681,1202.338,1242.32,,,,,,,,,,18.284,19.655,21.091,22.223,22.5,22.766,,,,,,,,,
110027923,2021,12,22,1:30,12/22/2021 1:30,3.346,2.916,13.044,12.833,19.178,21.96,,,,,,,,,,1596.27,1488.853,1234.215,1399.796,1201.92,1241.555,,,,,,,,,,18.126,19.458,21.013,22.038,22.5,22.734,,,,,,,,,
110027923,2021,12,22,2:00,12/22/2021 2:00,3.34,2.914,13.053,12.814,19.178,21.938,,,,,,,,,,1590.785,1486.888,1233.591,1399.929,1201.304,1241.041,,,,,,,,,,17.914,19.475,20.977,22.102,22.399,22.685,,,,,,,,,
110027923,2021,12,22,2:30,12/22/2021 2:30,3.338,2.916,13.044,12.81,19.191,21.956,,,,,,,,,,1580.955,1481.984,1233.253,1399.386,1200.602,1240.592,,,,,,,,,,17.491,19.273,20.833,22.081,22.315,22.6,,,,,,,,,
110027923,2021,12,22,3:00,12/22/2021 3:00,3.337,2.91,13.041,12.843,19.191,21.952,,,,,,,,,,1574.435,1481.984,1232.682,1398.502,1199.986,1240.401,,,,,,,,,,17.068,19.166,20.833,21.901,22.288,22.579,,,,,,,,,
110027923,2021,12,22,3:30,12/22/2021 3:30,3.332,2.916,13.041,12.82,19.164,21.908,,,,,,,,,,1562.545,1478.073,1231.9,1398.026,1199.567,1239.826,,,,,,,,,,16.646,18.974,20.668,21.891,22.288,22.579,,,,,,,,,
110027923,2021,12,22,4:00,12/22/2021 4:00,3.331,2.92,13.035,12.82,19.169,21.886,,,,,,,,,,1552.878,1475.144,1231.825,1397.076,1199.39,1239.311,,,,,,,,,,16.249,18.805,20.565,21.881,22.288,22.579,,,,,,,,,
110027923,2021,12,22,4:30,12/22/2021 4:30,3.325,2.925,13.041,12.84,19.137,21.864,,,,,,,,,,1542.201,1470.276,1230.887,1396.801,1198.139,1238.867,,,,,,,,,,15.915,18.625,20.461,21.617,22.288,22.563,,,,,,,,,
110027923,2021,12,22,5:00,12/22/2021 5:00,3.323,2.924,13.032,12.823,19.151,21.868,,,,,,,,,,1532.652,1466.394,1230.473,1395.984,1197.7,1238.156,,,,,,,,,,15.633,18.264,20.41,21.68,22.103,22.44,,,,,,,,,
110027923,2021,12,22,5:30,12/22/2021 5:30,3.316,2.928,13.038,12.823,19.155,21.85,,,,,,,,,,1526.315,1462.519,1229.978,1395.036,1197.085,1237.706,,,,,,,,,,15.377,18.058,20.255,21.606,22.076,22.386,,,,,,,,,
110027923,2021,12,22,6:00,12/22/2021 6:00,3.309,2.932,13.044,12.843,19.133,21.811,,,,,,,,,,1516.857,1459.62,1228.808,1394.903,1195.984,1237.13,,,,,,,,,,15.251,17.852,20.074,21.469,22.05,22.386,,,,,,,,,
110027923,2021,12,22,6:30,12/22/2021 6:30,3.314,2.929,13.029,12.853,19.16,21.806,,,,,,,,,,1507.453,1453.838,1228.447,1393.68,1195.658,1237.203,,,,,,,,,,14.903,17.693,19.971,21.4,21.997,22.429,,,,,,,,,
110027923,2021,12,22,7:00,12/22/2021 7:00,3.311,2.935,13.041,12.859,19.146,21.789,,,,,,,,,,1499.138,1450.955,1227.847,1392.534,1194.978,1236.492,,,,,,,,,,14.688,17.44,19.817,21.322,21.891,22.386,,,,,,,,,
110027923,2021,12,22,7:30,12/22/2021 7:30,3.316,2.939,13.05,12.843,19.133,21.776,,,,,,,,,,1491.898,1446.161,1226.73,1392.118,1194.12,1236.108,,,,,,,,,,14.371,17.234,19.636,21.275,21.865,22.338,,,,,,,,,
110027923,2021,12,22,8:00,12/22/2021 8:00,3.311,2.944,13.035,12.849,19.128,21.789,,,,,,,,,,1488.806,1444.248,1226.317,1391.248,1193.31,1235.009,,,,,,,,,,14.288,17.071,19.61,21.138,21.759,22.199,,,,,,,,,
110027923,2021,12,22,8:30,12/22/2021 8:30,3.289,2.935,13.044,12.856,19.133,21.749,,,,,,,,,,1492.932,1439.475,1225.486,1390.973,1192.5,1234.689,,,,,,,,,,14.842,16.998,19.429,21.112,21.653,22.194,,,,,,,,,
110027923,2021,12,22,9:00,12/22/2021 9:00,3.27,2.935,13.047,12.879,19.115,21.723,,,,,,,,,,1507.453,1437.57,1224.422,1388.82,1192.144,1233.984,,,,,,,,,,15.399,16.921,19.404,20.901,21.653,22.237,,,,,,,,,
110027923,2021,12,22,9:30,12/22/2021 9:30,3.251,2.936,13.035,12.866,19.115,21.706,,,,,,,,,,1523.156,1439.475,1223.904,1389.084,1190.332,1233.016,,,,,,,,,,16.245,17.05,19.176,20.858,21.573,22.189,,,,,,,,,
110027923,2021,12,22,10:00,12/22/2021 10:00,3.231,2.931,13.032,12.882,19.142,21.741,,,,,,,,,,1542.201,1443.293,1223.956,1387.734,1189.895,1232.562,,,,,,,,,,17.201,17.26,19.223,20.716,21.441,21.981,,,,,,,,,
110027923,2021,12,22,10:30,12/22/2021 10:30,3.212,2.928,13.025,12.885,19.133,21.728,,,,,,,,,,1560.391,1449.995,1224.061,1387.471,1189.653,1231.92,,,,,,,,,,17.888,17.646,19.223,20.69,21.441,21.937,,,,,,,,,
110027923,2021,12,22,11:00,12/22/2021 11:00,3.205,2.924,13.029,12.885,19.146,21.714,,,,,,,,,,1576.606,1458.656,1224.554,1387.197,1188.844,1232.436,,,,,,,,,,18.337,18.058,19.249,20.642,21.388,22.002,,,,,,,,,
110027923,2021,12,22,11:30,12/22/2021 11:30,3.2,2.92,12.995,12.882,19.169,21.706,,,,,,,,,,1579.867,1467.363,1224.971,1387.537,1188.764,1230.889,,,,,,,,,,18.548,18.496,19.429,20.669,21.255,21.937,,,,,,,,,
110027923,2021,12,22,12:00,12/22/2021 12:00,3.187,2.91,12.973,12.892,19.164,21.728,,,,,,,,,,1590.785,1474.169,1226.01,1387.339,1188.086,1230.694,,,,,,,,,,18.76,18.882,19.61,20.669,21.229,21.981,,,,,,,,,
110027923,2021,12,22,12:30,12/22/2021 12:30,3.158,2.916,12.964,12.895,19.169,21.763,,,,,,,,,,1602.874,1480.027,1226.452,1387.876,1188.393,1230.565,,,,,,,,,,19.531,19.243,19.765,20.69,21.229,21.874,,,,,,,,,
110027923,2021,12,22,13:00,12/22/2021 13:00,3.131,2.91,12.957,12.882,19.16,21.749,,,,,,,,,,1626.192,1488.853,1228.455,1388.074,1188.15,1229.535,,,,,,,,,,20.555,19.526,19.894,20.848,21.229,21.745,,,,,,,,,
110027923,2021,12,22,13:30,12/22/2021 13:30,3.103,2.905,12.933,12.879,19.155,21.754,,,,,,,,,,1636.28,1493.779,1229.678,1388.952,1187.472,1229.858,,,,,,,,,,21.147,19.849,20.049,20.901,21.229,21.81,,,,,,,,,
110027923,2021,12,22,14:00,12/22/2021 14:00,3.074,2.898,12.911,12.879,19.151,21.741,,,,,,,,,,1645.297,1499.707,1230.488,1389.15,1187.165,1229.601,,,,,,,,,,21.761,20.262,20.213,20.901,21.229,21.745,,,,,,,,,
110027923,2021,12,22,14:30,12/22/2021 14:30,3.049,2.895,12.883,12.853,19.137,21.728,,,,,,,,,,1648.69,1504.667,1231.245,1389.82,1188.101,1228.443,,,,,,,,,,22.253,20.468,20.441,21.09,21.255,21.767,,,,,,,,,
110027923,2021,12,22,15:00,12/22/2021 15:00,3.031,2.888,12.862,12.856,19.115,21.723,,,,,,,,,,1650.957,1508.643,1232.185,1390.358,1188.181,1228.122,,,,,,,,,,22.205,20.569,20.57,21.09,21.308,21.724,,,,,,,,,
110027923,2021,12,22,15:30,12/22/2021 15:30,3.01,2.88,12.868,12.849,19.128,21.758,,,,,,,,,,1645.297,1510.636,1232.915,1392.051,1189.474,1228.184,,,,,,,,,,22.184,20.869,20.678,21.322,21.441,21.789,,,,,,,,,
